LIST OF FOREIGN GENOMIC SEGMENTS:
Start     End       Origin  HomeCluster  BAPSIndex  StrainName
1623132   1627271   2       1            147        4270_8_2
1627272   1633117   7       1            147        4270_8_2
1680227   1683381   2       1            147        4270_8_2
1751702   1754703   3       1            147        4270_8_2
1784512   1791201   2       1            147        4270_8_2
1792211   1792673   2       1            147        4270_8_2
2104989   2106025   4       1            147        4270_8_2
2106026   2106221   5       1            147        4270_8_2
294903    319918    2       2            148        4270_8_3
530338    534105    2       2            148        4270_8_3
958289    962675    2       2            148        4270_8_3
1279886   1280148   2       2            148        4270_8_3
1731654   1731985   2       2            148        4270_8_3
1733335   1733501   7       2            148        4270_8_3
1831410   1839827   2       2            148        4270_8_3
2171343   2172305   4       2            148        4270_8_3
286208    288857    7       4            149        4270_8_4
288858    289593    5       4            149        4270_8_4
297530    298310    6       4            149        4270_8_4
298311    300362    5       4            149        4270_8_4
300425    301084    6       4            149        4270_8_4
301085    302739    4       4            149        4270_8_4
302740    303632    7       4            149        4270_8_4
303633    305219    3       4            149        4270_8_4
305220    307061    2       4            149        4270_8_4
323431    324885    3       4            149        4270_8_4
477390    477965    7       4            149        4270_8_4
477966    482064    6       4            149        4270_8_4
482065    483827    4       4            149        4270_8_4
483828    489822    6       4            149        4270_8_4
489823    490746    4       4            149        4270_8_4
490747    491920    6       4            149        4270_8_4
491921    492512    4       4            149        4270_8_4
492513    494732    6       4            149        4270_8_4
502160    509233    4       4            149        4270_8_4
663241    670791    4       4            149        4270_8_4
772512    833034    4       4            149        4270_8_4
1384191   1397722   4       4            149        4270_8_4
1833401   1861183   4       4            149        4270_8_4
1962125   1964485   3       4            149        4270_8_4
1025187   1025279   3       1            150        4270_8_5
1632884   1633029   5       1            150        4270_8_5
119712    120288    5       1            151        4270_8_6
910309    910657    2       1            151        4270_8_6
910658    910771    3       1            151        4270_8_6
910772    911004    2       1            151        4270_8_6
911005    911014    3       1            151        4270_8_6
911015    911052    2       1            151        4270_8_6
911053    911058    3       1            151        4270_8_6
911059    911061    2       1            151        4270_8_6
911062    911835    3       1            151        4270_8_6
911836    911846    2       1            151        4270_8_6
911847    912072    3       1            151        4270_8_6
912073    912329    2       1            151        4270_8_6
121004    121268    5       4            153        4270_8_8
121269    122080    7       4            153        4270_8_8
122810    126769    7       4            153        4270_8_8
126770    127102    5       4            153        4270_8_8
127103    127741    3       4            153        4270_8_8
128910    129860    2       4            153        4270_8_8
129861    131555    7       4            153        4270_8_8
131883    132387    7       4            153        4270_8_8
478150    495793    4       4            153        4270_8_8
502160    509233    4       4            153        4270_8_8
663241    670791    4       4            153        4270_8_8
772512    828945    4       4            153        4270_8_8
1384191   1397722   4       4            153        4270_8_8
1833401   1860751   4       4            153        4270_8_8
2082123   2083613   6       4            153        4270_8_8
2094658   2097330   4       4            153        4270_8_8
2098837   2100212   4       4            153        4270_8_8
2100935   2101809   4       4            153        4270_8_8
2103912   2106902   4       4            153        4270_8_8
263566    266330    2       2            154        4270_8_9
292350    292723    7       2            154        4270_8_9
292882    294527    2       2            154        4270_8_9
294528    295120    5       2            154        4270_8_9
716035    721628    5       2            154        4270_8_9
958289    962206    2       2            154        4270_8_9
1279886   1280148   2       2            154        4270_8_9
1488099   1488608   3       2            154        4270_8_9
1488609   1489865   7       2            154        4270_8_9
1513268   1515867   4       2            154        4270_8_9
1831695   1839827   2       2            154        4270_8_9
799640    801522    7       2            155        4275_1_11
802571    802928    3       2            155        4275_1_11
958289    962206    2       2            155        4275_1_11
1146632   1148606   6       2            155        4275_1_11
1279886   1280148   2       2            155        4275_1_11
1379373   1379827   4       2            155        4275_1_11
1488007   1488395   4       2            155        4275_1_11
1488505   1492126   2       2            155        4275_1_11
1492127   1499186   6       2            155        4275_1_11
1500348   1503865   6       2            155        4275_1_11
1503866   1509538   2       2            155        4275_1_11
1512142   1513861   2       2            155        4275_1_11
1513862   1516455   5       2            155        4275_1_11
1517924   1519481   6       2            155        4275_1_11
1519482   1520321   7       2            155        4275_1_11
1521047   1525784   7       2            155        4275_1_11
1831695   1839968   2       2            155        4275_1_11
350094    352127    3       4            156        4275_1_7
478150    493254    4       4            156        4275_1_7
502160    509233    4       4            156        4275_1_7
663241    670791    4       4            156        4275_1_7
772791    828945    4       4            156        4275_1_7
1192704   1193344   2       4            156        4275_1_7
1384191   1397722   4       4            156        4275_1_7
1487887   1489865   4       4            156        4275_1_7
1513576   1518842   7       4            156        4275_1_7
1522722   1527110   4       4            156        4275_1_7
1694942   1698055   2       4            156        4275_1_7
1833401   1860751   4       4            156        4275_1_7
2098909   2100185   4       4            156        4275_1_7
206917    206955    3       3            157        4311_7_10
694167    695082    3       3            157        4311_7_10
1267953   1268336   3       3            157        4311_7_10
1268523   1268967   3       3            157        4311_7_10
1278231   1280125   7       3            157        4311_7_10
1280126   1280508   3       3            157        4311_7_10
1374489   1378498   3       3            157        4311_7_10
1594082   1602215   3       3            157        4311_7_10
1625459   1629681   3       3            157        4311_7_10
478150    495793    4       4            158        4311_7_9
502212    509233    4       4            158        4311_7_9
663241    670791    4       4            158        4311_7_9
772512    828945    4       4            158        4311_7_9
1384191   1397722   4       4            158        4311_7_9
1499691   1507014   2       4            158        4311_7_9
1522196   1525329   4       4            158        4311_7_9
1525725   1526715   2       4            158        4311_7_9
1833401   1860751   4       4            158        4311_7_9
694167    695082    3       3            159        4311_8_1
1374294   1378498   3       3            159        4311_8_1
1594082   1602215   3       3            159        4311_8_1
1625459   1629681   3       3            159        4311_8_1
292390    294074    2       3            160        4311_8_5
294075    294278    7       3            160        4311_8_5
294279    294511    5       3            160        4311_8_5
640805    641055    7       3            160        4311_8_5
1374489   1378498   3       3            160        4311_8_5
1507712   1511644   2       3            160        4311_8_5
1594082   1602215   3       3            160        4311_8_5
1611685   1611930   2       3            160        4311_8_5
1612010   1616124   3       3            160        4311_8_5
1625459   1629681   3       3            160        4311_8_5
1648211   1649205   4       3            160        4311_8_5
1649206   1649363   5       3            160        4311_8_5
1649364   1649540   4       3            160        4311_8_5
1674415   1676622   7       3            160        4311_8_5
1696250   1698055   7       3            160        4311_8_5
1906574   1906878   5       3            160        4311_8_5
60197     61740     3       3            161        4311_8_4
264545    264991    2       3            161        4311_8_4
265422    265684    3       3            161        4311_8_4
265955    273550    3       3            161        4311_8_4
1374489   1378498   3       3            161        4311_8_4
1487937   1488360   4       3            161        4311_8_4
1488361   1490156   2       3            161        4311_8_4
1490157   1500481   6       3            161        4311_8_4
1500482   1500801   5       3            161        4311_8_4
1500802   1511644   6       3            161        4311_8_4
1511645   1513079   2       3            161        4311_8_4
1515175   1515503   6       3            161        4311_8_4
1515861   1515922   5       3            161        4311_8_4
1517293   1519352   6       3            161        4311_8_4
1521742   1523709   4       3            161        4311_8_4
1523710   1524164   3       3            161        4311_8_4
1524165   1525836   2       3            161        4311_8_4
1594082   1602215   3       3            161        4311_8_4
1625459   1629681   3       3            161        4311_8_4
1923059   1927098   3       3            161        4311_8_4
206917    206955    3       3            162        4311_8_3
694607    695082    3       3            162        4311_8_3
1267953   1268336   3       3            162        4311_8_3
1268523   1268967   3       3            162        4311_8_3
1278231   1280125   7       3            162        4311_8_3
1280126   1280508   3       3            162        4311_8_3
1374489   1378498   3       3            162        4311_8_3
1594082   1602215   3       3            162        4311_8_3
1625459   1629681   3       3            162        4311_8_3
60197     61740     3       3            163        4311_8_2
264545    264991    2       3            163        4311_8_2
265422    265614    3       3            163        4311_8_2
265990    273550    3       3            163        4311_8_2
1374489   1378498   3       3            163        4311_8_2
1594082   1602215   3       3            163        4311_8_2
1625459   1629681   3       3            163        4311_8_2
1923059   1927098   3       3            163        4311_8_2
398018    399995    3       3            164        4311_8_12
403306    404609    3       3            164        4311_8_12
404610    406561    7       3            164        4311_8_12
406562    409720    3       3            164        4311_8_12
503383    504337    3       3            164        4311_8_12
505106    506746    2       3            164        4311_8_12
507211    507652    4       3            164        4311_8_12
507653    508687    2       3            164        4311_8_12
508688    510466    4       3            164        4311_8_12
512201    516195    4       3            164        4311_8_12
517551    524068    2       3            164        4311_8_12
524069    527660    4       3            164        4311_8_12
530727    536144    4       3            164        4311_8_12
650458    662402    7       3            164        4311_8_12
666407    677745    7       3            164        4311_8_12
679231    686204    3       3            164        4311_8_12
694607    698083    4       3            164        4311_8_12
727605    736185    2       3            164        4311_8_12
1374489   1378498   3       3            164        4311_8_12
1594082   1603284   3       3            164        4311_8_12
1625459   1629681   3       3            164        4311_8_12
1784307   1785328   3       3            164        4311_8_12
1790166   1791162   2       3            164        4311_8_12
1792049   1806313   2       3            164        4311_8_12
1808169   1810545   2       3            164        4311_8_12
1820876   1832174   6       3            164        4311_8_12
1889631   1911760   4       3            164        4311_8_12
1917359   1922517   4       3            164        4311_8_12
1924377   1931289   7       3            164        4311_8_12
38812     41759     7       1            165        4311_8_10
500942    504582    3       1            165        4311_8_10
505036    505387    3       1            165        4311_8_10
955251    956875    7       1            165        4311_8_10
1279241   1280410   2       1            165        4311_8_10
206917    206955    3       3            166        4311_8_9
694607    695082    3       3            166        4311_8_9
1267953   1268336   3       3            166        4311_8_9
1268523   1268967   3       3            166        4311_8_9
1278231   1280125   7       3            166        4311_8_9
1280126   1280508   3       3            166        4311_8_9
1374489   1378498   3       3            166        4311_8_9
1594082   1602215   3       3            166        4311_8_9
1625459   1629681   3       3            166        4311_8_9
121517    124380    3       3            167        4311_1_1
126376    126809    3       3            167        4311_1_1
145252    146297    3       3            167        4311_1_1
165444    175719    3       3            167        4311_1_1
197171    200816    3       3            167        4311_1_1
277319    279270    3       3            167        4311_1_1
297291    298758    3       3            167        4311_1_1
298759    302026    2       3            167        4311_1_1
633496    640104    3       3            167        4311_1_1
954620    955047    3       3            167        4311_1_1
1000486   1001136   3       3            167        4311_1_1
1076512   1079466   3       3            167        4311_1_1
1374489   1378498   3       3            167        4311_1_1
1594082   1602215   3       3            167        4311_1_1
1625459   1629681   3       3            167        4311_1_1
1939194   1940891   3       3            167        4311_1_1
2015259   2016357   3       3            167        4311_1_1
2148669   2175676   3       3            167        4311_1_1
121517    126809    3       3            168        4311_1_8
145252    146297    3       3            168        4311_1_8
165444    175719    3       3            168        4311_1_8
197171    200816    3       3            168        4311_1_8
277319    279270    3       3            168        4311_1_8
297291    298849    3       3            168        4311_1_8
298850    302026    2       3            168        4311_1_8
633496    640104    3       3            168        4311_1_8
954620    955047    3       3            168        4311_1_8
1000486   1001136   3       3            168        4311_1_8
1076512   1079466   3       3            168        4311_1_8
1374489   1378498   3       3            168        4311_1_8
1594082   1602215   3       3            168        4311_1_8
1625459   1629681   3       3            168        4311_1_8
1939194   1940891   3       3            168        4311_1_8
2015259   2016357   3       3            168        4311_1_8
2148669   2175676   3       3            168        4311_1_8
1         10178     3       3            169        4311_1_7
77410     78811     3       3            169        4311_1_7
135582    149078    7       3            169        4311_1_7
218249    221474    3       3            169        4311_1_7
222108    225243    3       3            169        4311_1_7
705025    706715    3       3            169        4311_1_7
996223    997890    3       3            169        4311_1_7
1025915   1027718   3       3            169        4311_1_7
1267285   1269705   3       3            169        4311_1_7
1307971   1313043   3       3            169        4311_1_7
1374489   1378498   3       3            169        4311_1_7
1591471   1602215   3       3            169        4311_1_7
1609911   1614029   3       3            169        4311_1_7
1625459   1629681   3       3            169        4311_1_7
1948520   1950446   3       3            169        4311_1_7
1975780   1979767   3       3            169        4311_1_7
1979768   1981456   7       3            169        4311_1_7
2170468   2174969   3       3            169        4311_1_7
2180597   2187747   3       3            169        4311_1_7
77410     78811     3       3            170        4311_1_6
218249    225243    3       3            170        4311_1_6
996223    997890    3       3            170        4311_1_6
1025915   1027624   3       3            170        4311_1_6
1267285   1269705   3       3            170        4311_1_6
1374489   1378498   3       3            170        4311_1_6
1591471   1602215   3       3            170        4311_1_6
1609911   1614029   3       3            170        4311_1_6
1625459   1629681   3       3            170        4311_1_6
109246    109576    4       2            171        4311_1_5
520965    521036    7       2            171        4311_1_5
958289    962206    2       2            171        4311_1_5
1057566   1058150   3       2            171        4311_1_5
1279886   1280148   2       2            171        4311_1_5
1487985   1489865   7       2            171        4311_1_5
1514484   1523852   2       2            171        4311_1_5
1722677   1722709   7       2            171        4311_1_5
1729934   1730110   3       2            171        4311_1_5
1831695   1839827   2       2            171        4311_1_5
77410     78427     3       3            172        4311_1_4
80558     82499     4       3            172        4311_1_4
218249    225243    3       3            172        4311_1_4
680462    680639    5       3            172        4311_1_4
996223    997890    3       3            172        4311_1_4
1025915   1027718   3       3            172        4311_1_4
1267285   1269841   3       3            172        4311_1_4
1374489   1378498   3       3            172        4311_1_4
1591471   1602215   3       3            172        4311_1_4
1609911   1614029   3       3            172        4311_1_4
1625459   1629681   3       3            172        4311_1_4
1719343   1721160   7       3            172        4311_1_4
1721161   1726946   2       3            172        4311_1_4
1726947   1732162   7       3            172        4311_1_4
1732163   1737762   2       3            172        4311_1_4
1739163   1740538   3       3            172        4311_1_4
1740539   1741123   5       3            172        4311_1_4
1892539   1892595   2       3            172        4311_1_4
184830    188771    3       3            173        4311_1_3
200817    205075    3       3            173        4311_1_3
205076    207360    7       3            173        4311_1_3
694607    695082    3       3            173        4311_1_3
1278167   1280148   3       3            173        4311_1_3
1374489   1378498   3       3            173        4311_1_3
1594082   1602215   3       3            173        4311_1_3
1625459   1629681   3       3            173        4311_1_3
1731915   1732036   2       3            173        4311_1_3
206917    206955    3       3            174        4311_1_2
694607    695082    3       3            174        4311_1_2
1267953   1268336   3       3            174        4311_1_2
1268523   1268967   3       3            174        4311_1_2
1278231   1280125   7       3            174        4311_1_2
1280126   1280508   3       3            174        4311_1_2
1374489   1378969   3       3            174        4311_1_2
1594082   1602215   3       3            174        4311_1_2
1625459   1629681   3       3            174        4311_1_2
116175    116546    3       3            175        4311_1_12
206917    206955    3       3            175        4311_1_12
694607    695082    3       3            175        4311_1_12
1267953   1268336   3       3            175        4311_1_12
1268523   1268967   3       3            175        4311_1_12
1278231   1280148   7       3            175        4311_1_12
1280149   1280508   3       3            175        4311_1_12
1374489   1378498   3       3            175        4311_1_12
1594082   1602215   3       3            175        4311_1_12
1625459   1629681   3       3            175        4311_1_12
121517    126809    3       3            176        4311_1_9
145232    146297    3       3            176        4311_1_9
165444    175719    3       3            176        4311_1_9
197171    200816    3       3            176        4311_1_9
277319    279270    3       3            176        4311_1_9
297291    298849    3       3            176        4311_1_9
298850    302026    2       3            176        4311_1_9
632834    640104    3       3            176        4311_1_9
954620    955047    3       3            176        4311_1_9
1000486   1001136   3       3            176        4311_1_9
1076512   1079466   3       3            176        4311_1_9
1374489   1378498   3       3            176        4311_1_9
1594082   1602215   3       3            176        4311_1_9
1625459   1629681   3       3            176        4311_1_9
1939194   1940891   3       3            176        4311_1_9
2015259   2016357   3       3            176        4311_1_9
2148669   2175676   3       3            176        4311_1_9
77410     78811     3       3            177        4311_2_7
218249    225243    3       3            177        4311_2_7
996223    997890    3       3            177        4311_2_7
1025915   1027668   3       3            177        4311_2_7
1267285   1269811   3       3            177        4311_2_7
1374489   1378498   3       3            177        4311_2_7
1488431   1488592   3       3            177        4311_2_7
1488609   1488738   7       3            177        4311_2_7
1515199   1515922   2       3            177        4311_2_7
1591471   1602215   3       3            177        4311_2_7
1609911   1614029   3       3            177        4311_2_7
1625459   1629681   3       3            177        4311_2_7
1724756   1729180   3       3            177        4311_2_7
217297    217960    4       2            178        4311_2_4
217961    221039    2       2            178        4311_2_4
385686    388275    6       2            178        4311_2_4
388276    391967    2       2            178        4311_2_4
1831695   1839827   2       2            178        4311_2_4
2167042   2169630   2       2            178        4311_2_4
2169631   2174356   4       2            178        4311_2_4
2174357   2179457   5       2            178        4311_2_4
2180539   2180892   3       2            178        4311_2_4
184830    188771    3       3            179        4311_2_3
200817    205075    3       3            179        4311_2_3
205076    207360    7       3            179        4311_2_3
1278167   1279740   3       3            179        4311_2_3
1279741   1280148   7       3            179        4311_2_3
1374489   1378498   3       3            179        4311_2_3
1594082   1602215   3       3            179        4311_2_3
1625459   1629681   3       3            179        4311_2_3
1267285   1269716   3       3            180        4311_2_10
1374489   1378498   3       3            180        4311_2_10
1488099   1488701   3       3            180        4311_2_10
1488702   1489587   4       3            180        4311_2_10
1513937   1514712   3       3            180        4311_2_10
1515704   1515942   7       3            180        4311_2_10
1591471   1602215   3       3            180        4311_2_10
1625459   1629681   3       3            180        4311_2_10
1724317   1724373   7       3            180        4311_2_10
206917    206955    3       3            181        4311_2_9
681223    681614    4       3            181        4311_2_9
694607    695082    3       3            181        4311_2_9
1267953   1268336   3       3            181        4311_2_9
1268523   1268967   3       3            181        4311_2_9
1278231   1280148   7       3            181        4311_2_9
1280149   1280508   3       3            181        4311_2_9
1374489   1378498   3       3            181        4311_2_9
1594082   1602215   3       3            181        4311_2_9
1625459   1629786   3       3            181        4311_2_9
1         10178     3       3            182        4311_3_1
77410     78811     3       3            182        4311_3_1
125172    125806    6       3            182        4311_3_1
135582    149078    7       3            182        4311_3_1
218249    221474    3       3            182        4311_3_1
222108    225243    3       3            182        4311_3_1
705025    706715    3       3            182        4311_3_1
996223    997890    3       3            182        4311_3_1
1025915   1027718   3       3            182        4311_3_1
1267285   1269841   3       3            182        4311_3_1
1307971   1313043   3       3            182        4311_3_1
1374489   1378498   3       3            182        4311_3_1
1488059   1488288   6       3            182        4311_3_1
1591471   1602215   3       3            182        4311_3_1
1609911   1614029   3       3            182        4311_3_1
1625459   1629681   3       3            182        4311_3_1
1726628   1730126   3       3            182        4311_3_1
1948520   1950446   3       3            182        4311_3_1
1975780   1981456   3       3            182        4311_3_1
2170468   2174969   3       3            182        4311_3_1
2180597   2187747   3       3            182        4311_3_1
242581    247040    2       3            183        4311_3_7
1267285   1270081   3       3            183        4311_3_7
1374489   1378498   3       3            183        4311_3_7
1594082   1602215   3       3            183        4311_3_7
1625459   1629681   3       3            183        4311_3_7
1722317   1723060   2       3            183        4311_3_7
1725332   1731820   3       3            183        4311_3_7
1781823   1783459   7       3            183        4311_3_7
1790861   1795162   7       3            183        4311_3_7
112882    115393    3       3            184        4311_3_2
115784    117321    3       3            184        4311_3_2
790381    790894    7       3            184        4311_3_2
1267285   1270081   3       3            184        4311_3_2
1372116   1378498   3       3            184        4311_3_2
1594082   1602215   3       3            184        4311_3_2
1625459   1629681   3       3            184        4311_3_2
1725630   1729953   3       3            184        4311_3_2
121517    126809    3       3            185        4311_3_10
145252    146297    3       3            185        4311_3_10
165444    175719    3       3            185        4311_3_10
197171    200816    3       3            185        4311_3_10
277319    279270    3       3            185        4311_3_10
297291    298988    3       3            185        4311_3_10
298989    302026    2       3            185        4311_3_10
633496    640104    3       3            185        4311_3_10
954620    955047    3       3            185        4311_3_10
1000486   1001136   3       3            185        4311_3_10
1076512   1079466   3       3            185        4311_3_10
1374489   1378498   3       3            185        4311_3_10
1594082   1602215   3       3            185        4311_3_10
1625459   1629681   3       3            185        4311_3_10
1939194   1940891   3       3            185        4311_3_10
2015259   2016357   3       3            185        4311_3_10
2148669   2175676   3       3            185        4311_3_10
694607    695082    3       3            186        4311_5_6
1278258   1280045   2       3            186        4311_5_6
1374489   1378498   3       3            186        4311_5_6
1510646   1511644   2       3            186        4311_5_6
1594082   1602215   3       3            186        4311_5_6
1625459   1629681   3       3            186        4311_5_6
1724145   1724184   7       3            186        4311_5_6
1728101   1728310   2       3            186        4311_5_6
2171121   2171226   4       3            186        4311_5_6
100183    102120    5       3            187        4311_5_5
121517    126809    3       3            187        4311_5_5
138342    141949    5       3            187        4311_5_5
141950    146075    7       3            187        4311_5_5
146076    146297    3       3            187        4311_5_5
165444    175719    3       3            187        4311_5_5
197171    200816    3       3            187        4311_5_5
276989    279270    3       3            187        4311_5_5
297291    298912    3       3            187        4311_5_5
298913    302026    2       3            187        4311_5_5
633496    640104    3       3            187        4311_5_5
1374489   1378498   3       3            187        4311_5_5
1594082   1602215   3       3            187        4311_5_5
1625459   1629681   3       3            187        4311_5_5
1939194   1940891   3       3            187        4311_5_5
1972872   1973649   7       3            187        4311_5_5
1973923   1988746   7       3            187        4311_5_5
1990253   1992733   6       3            187        4311_5_5
1995179   1997594   3       3            187        4311_5_5
2015259   2016357   3       3            187        4311_5_5
2039868   2043596   6       3            187        4311_5_5
2148669   2175676   3       3            187        4311_5_5
42661     46941     7       3            188        4311_6_8
110292    117222    3       3            188        4311_6_8
120666    121229    5       3            188        4311_6_8
121582    122273    4       3            188        4311_6_8
282172    283573    2       3            188        4311_6_8
1278258   1280045   2       3            188        4311_6_8
1374489   1378498   3       3            188        4311_6_8
1594082   1602215   3       3            188        4311_6_8
1625459   1629681   3       3            188        4311_6_8
78317     80222     5       3            189        4311_6_12
130546    132507    2       3            189        4311_6_12
571485    571598    7       3            189        4311_6_12
681615    681792    5       3            189        4311_6_12
890569    890951    7       3            189        4311_6_12
1373905   1378498   3       3            189        4311_6_12
1408164   1408393   7       3            189        4311_6_12
1487917   1488207   4       3            189        4311_6_12
1488208   1489865   2       3            189        4311_6_12
1489866   1494931   4       3            189        4311_6_12
1497744   1512336   2       3            189        4311_6_12
1515088   1519816   6       3            189        4311_6_12
1519817   1524987   4       3            189        4311_6_12
1524988   1525863   2       3            189        4311_6_12
1594082   1602215   3       3            189        4311_6_12
1625459   1629681   3       3            189        4311_6_12
1854182   1855755   3       3            189        4311_6_12
2097331   2101211   7       3            189        4311_6_12
2101212   2103534   4       3            189        4311_6_12
1267285   1270081   3       3            190        4311_6_10
1374489   1378498   3       3            190        4311_6_10
1594082   1602215   3       3            190        4311_6_10
1625459   1629681   3       3            190        4311_6_10
1725713   1726829   3       3            190        4311_6_10
445234    448323    4       1            191        4330_3_10
740107    744781    7       1            191        4330_3_10
956109    960862    7       1            191        4330_3_10
1014208   1025059   7       1            191        4330_3_10
1042018   1048966   7       1            191        4330_3_10
1064517   1070077   7       1            191        4330_3_10
1168018   1174669   7       1            191        4330_3_10
1174670   1177938   2       1            191        4330_3_10
1177939   1184988   6       1            191        4330_3_10
1591413   1592484   7       1            191        4330_3_10
1597366   1600223   7       1            191        4330_3_10
1618863   1625458   2       1            191        4330_3_10
1630002   1637221   7       1            191        4330_3_10
1640222   1655493   7       1            191        4330_3_10
1278306   1279927   3       1            192        4330_3_11
1732124   1732304   2       1            192        4330_3_11
124523    124718    4       1            193        4330_3_12
478150    495793    4       4            194        4330_3_1
502212    509233    4       4            194        4330_3_1
663241    670791    4       4            194        4330_3_1
772512    828945    4       4            194        4330_3_1
1384191   1398309   4       4            194        4330_3_1
1729997   1730086   3       4            194        4330_3_1
1833401   1860751   4       4            194        4330_3_1
1722254   1722427   2       1            195        4330_3_2
63495     64593     7       1            197        4330_3_4
291356    292425    3       1            197        4330_3_4
292426    292704    6       1            197        4330_3_4
292705    292962    7       1            197        4330_3_4
918474    922904    5       1            197        4330_3_4
950891    954343    5       1            197        4330_3_4
1266690   1266921   6       1            197        4330_3_4
1272637   1272839   3       1            197        4330_3_4
1274894   1276328   5       1            197        4330_3_4
1278285   1278623   4       1            197        4330_3_4
1279603   1279679   7       1            197        4330_3_4
1279680   1280989   2       1            197        4330_3_4
1280990   1281775   5       1            197        4330_3_4
1721957   1723964   2       1            197        4330_3_4
1722197   1723904   2       1            198        4330_3_5
1722209   1723126   2       1            199        4330_3_6
647985    648643    7       1            200        4330_3_7
972482    972553    6       1            200        4330_3_7
1723074   1723568   2       1            202        4330_3_9
1         10178     3       3            203        4882_1_2
77410     78811     3       3            203        4882_1_2
135582    149078    7       3            203        4882_1_2
218249    221474    3       3            203        4882_1_2
222108    225243    3       3            203        4882_1_2
705025    706715    3       3            203        4882_1_2
996223    997890    3       3            203        4882_1_2
1025915   1027718   3       3            203        4882_1_2
1267285   1270081   3       3            203        4882_1_2
1307971   1313043   3       3            203        4882_1_2
1374489   1378498   3       3            203        4882_1_2
1591471   1602215   3       3            203        4882_1_2
1609911   1614029   3       3            203        4882_1_2
1625459   1629681   3       3            203        4882_1_2
1948520   1950446   3       3            203        4882_1_2
1975780   1981456   3       3            203        4882_1_2
2170468   2174969   3       3            203        4882_1_2
2180597   2187747   3       3            203        4882_1_2
478150    495793    4       4            204        4882_1_4
502212    509233    4       4            204        4882_1_4
663241    670791    4       4            204        4882_1_4
772512    828945    4       4            204        4882_1_4
1384191   1397722   4       4            204        4882_1_4
1833401   1860751   4       4            204        4882_1_4
445057    448323    4       1            205        4882_1_5
740107    744781    7       1            205        4882_1_5
956109    960862    7       1            205        4882_1_5
1014208   1025059   7       1            205        4882_1_5
1042018   1048966   7       1            205        4882_1_5
1064517   1070077   7       1            205        4882_1_5
1168018   1174858   7       1            205        4882_1_5
1174859   1177938   2       1            205        4882_1_5
1177939   1184988   6       1            205        4882_1_5
1591413   1592484   7       1            205        4882_1_5
1597366   1600223   7       1            205        4882_1_5
1618863   1625458   2       1            205        4882_1_5
1630002   1637221   7       1            205        4882_1_5
1640527   1655493   7       1            205        4882_1_5
539983    541059    7       1            206        4882_5_10
1431648   1431808   7       1            206        4882_5_10
1729997   1730231   3       1            206        4882_5_10
1730232   1732000   2       1            206        4882_5_10
13754     15134     5       2            207        4882_5_2
1279653   1280078   7       2            207        4882_5_2
1662895   1663558   2       2            207        4882_5_2
1831695   1839827   2       2            207        4882_5_2
958289    962206    2       2            208        4882_5_3
1279886   1280148   2       2            208        4882_5_3
1487985   1489865   7       2            208        4882_5_3
1513268   1524164   2       2            208        4882_5_3
1732718   1732856   6       2            208        4882_5_3
1831695   1839827   2       2            208        4882_5_3
2037929   2040624   2       2            208        4882_5_3
13754     15134     5       2            209        4882_5_4
1279653   1280078   7       2            209        4882_5_4
1662895   1663558   2       2            209        4882_5_4
1831695   1839827   2       2            209        4882_5_4
1279653   1280078   7       2            210        4882_5_5
1552114   1552340   5       2            210        4882_5_5
1662895   1663558   2       2            210        4882_5_5
1731760   1733258   2       2            210        4882_5_5
1831695   1839827   2       2            210        4882_5_5
13754     15134     5       2            211        4882_5_6
1279653   1280078   7       2            211        4882_5_6
1662895   1663558   2       2            211        4882_5_6
1831695   1839827   2       2            211        4882_5_6
1279653   1280078   7       2            212        4882_5_7
1662895   1663558   2       2            212        4882_5_7
1721735   1722050   3       2            212        4882_5_7
1831695   1839827   2       2            212        4882_5_7
750608    750892    5       1            213        4882_5_8
917844    918320    2       1            213        4882_5_8
920866    921025    2       1            213        4882_5_8
1278285   1279927   4       1            213        4882_5_8
1279928   1280305   2       1            213        4882_5_8
1723302   1723372   6       1            213        4882_5_8
1730042   1730086   3       1            213        4882_5_8
1732128   1733182   4       1            213        4882_5_8
958289    962675    2       2            214        4882_5_9
1279886   1280148   2       2            214        4882_5_9
1487985   1489865   7       2            214        4882_5_9
1513268   1524164   2       2            214        4882_5_9
1732652   1732856   4       2            214        4882_5_9
1831695   1839827   2       2            214        4882_5_9
2037929   2040624   2       2            214        4882_5_9
424128    426359    7       1            215        4882_6_10
1723074   1723470   5       1            215        4882_6_10
371399    372720    6       1            216        4882_6_11
415828    430143    2       1            216        4882_6_11
1340619   1344200   7       1            216        4882_6_11
1722127   1722389   7       1            216        4882_6_11
1731943   1732342   2       1            216        4882_6_11
1803909   1809282   6       1            216        4882_6_11
322701    322944    7       1            217        4882_6_1
641771    641972    4       1            217        4882_6_1
1731969   1732427   3       1            217        4882_6_1
124523    124746    4       1            218        4882_6_2
1722209   1723517   2       1            218        4882_6_2
1731821   1732407   2       1            218        4882_6_2
1142339   1142532   6       1            219        4882_6_3
1729997   1730126   3       1            219        4882_6_3
1876294   1877222   7       1            219        4882_6_3
1142339   1142532   7       1            220        4882_6_4
1466929   1467108   6       1            220        4882_6_4
1729888   1730126   3       1            220        4882_6_4
1876294   1877222   7       1            220        4882_6_4
124523    124746    4       1            221        4882_6_5
1722329   1722412   2       1            221        4882_6_5
1731915   1732268   2       1            221        4882_6_5
